country,unit,variable,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
AGO,tCO2eq per capita,GHG emissions from buildings (indirect) per capita,0.03061488373897264,0.033339929951770216,0.032248793373158856,0.039028992851962346,0.02418568811573942,0.027368839655269293,0.029517143495217467,0.032008031093461196,0.043659042740208216,0.06776275069927856,0.06752093805995459,0.06122346364632508,0.07145504501068886,0.10205758588266368,0.13880815620412212,0.14654889619206163,0.09654009720800032,0.08984100721979635,0.08474651181457372,0.09391994720929407,0.0
ALB,tCO2eq per capita,GHG emissions from buildings (indirect) per capita,0.06487399806800005,0.06319777928241312,0.057457729165096144,0.04497483022526529,0.046824518237731254,0.03977010969663823,0.03562251003242388,0.022336248321137557,0.0,0.001594258114464842,0.003839540761978715,0.007640167265880603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,tCO2eq per capita,GHG emissions from buildings (indirect) per capita,8.302637232069385,8.528835694012395,8.895584208954375,9.241081076129918,10.164695811336495,9.874096737254648,9.06933592721142,8.04762104451951,8.315320749628393,6.493153491160193,6.285343582536512,6.05132964179954,6.259219663783071,6.1295393409023005,6.343544098651404,6.722571850099579,6.63846392496508,6.645668154565212,6.375747652935334,6.195494653000258,0.0
ARG,tCO2eq per capita,GHG emissions from buildings (indirect) per capita,0.4111807401445849,0.38213858569418674,0.33583778221193217,0.37448858439588084,0.4569343495019871,0.4965370361714126,0.5221313760572824,0.5477231677724061,0.5912973498932477,0.5616187075168196,0.5790214598234457,0.6522166446243216,0.6809577229160876,0.6675465540489067,0.6767594129296102,0.7073165426774193,0.7357077038211745,0.6830945241199923,0.6164794863868798,0.5142288558470478,0.0
ARM,tCO2eq per capita,GHG emissions from buildings (indirect) per capita,0.32345304035024786,0.31161270353618825,0.19612291712591,0.19451967624252053,0.16721027045220888,0.20730044410051846,0.20240428766376375,0.2401266830456777,0.23795597009920502,0.15604160989912377,0.15699672625233116,0.2424065920259645,0.3574334960799018,0.33185279920264854,0.2596847849833968,0.2799395332994481,0.25452067541577444,0.26448763818732,0.31733451600258966,0.291642113747444,0.0
AUS,tCO2eq per capita,GHG emissions from buildings (indirect) per capita,4.708342779199081,4.641876565188275,5.214578345563167,5.190617607587684,5.426500208173931,5.4491276663659365,5.430360826460655,5.575521787916035,5.503900702614687,5.699283800716402,5.297340292078477,5.0646409081744945,4.944284624891102,4.629846022564125,4.23495663385513,4.522663536837324,4.496891498115387,4.334413748391381,4.020954099494817,3.818729388393678,0.0
AUT,tCO2eq per capita,GHG emissions from buildings (indirect) per capita,0.9904366709329985,1.109798832124122,1.083548379804545,1.2348709264373987,1.2198910865512653,1.2354080144349133,1.144954639220641,1.0626272127242198,1.053561283692259,0.9745519185820807,1.112178668876931,1.072085951344689,0.9736995114229658,0.9447659964128969,0.797150453830849,0.869334068906021,0.8331329689991654,0.9071515288433186,0.8001986905522875,0.819168914922657,0.0
AZE,tCO2eq per capita,GHG emissions from buildings (indirect) per capita,1.4175750444797852,1.1475471586201793,1.0942936382014086,1.1319566629139795,1.0728136847047494,1.110164012226148,1.11416642956904,0.9881298657546059,0.8761226893671407,0.7205333634059118,0.6403775689912851,0.7159623093961222,0.7786893470201115,0.7766522917920852,0.7965232342595169,0.8367756615710856,0.79844477624697,0.7636635747008357,0.7297553861150323,0.6967910186693651,0.0
BEL,tCO2eq per capita,GHG emissions from buildings (indirect) per capita,1.1156625655407877,1.0452667385727212,1.0577232617343726,1.0749285068917294,1.0618477675708513,1.0831405675958954,1.0154871926869635,1.007750949208052,0.9709826614875685,0.9609937166633645,0.9437173102942787,0.8053086798793724,0.7779379473107426,0.7149447852381403,0.6528883667020338,0.6929951665732972,0.6334380016912263,0.6235892973091012,0.6146105806448451,0.6385868010911325,0.0
BEN,tCO2eq per capita,GHG emissions from buildings (indirect) per capita,0.005399086501699839,0.007360669043659725,0.007552098071387449,0.006660338322060231,0.006332047763078284,0.007780061784793534,0.010601626639168842,0.01362495773520099,0.014621568192859192,0.008752529798328914,0.0076385472822035365,0.007741464065146934,0.0035045539894425614,0.007717124699912859,0.01828370661483085,0.015588594522181526,0.013435928733731712,0.013766039553503868,0.010329811780286257,0.016813747522593347,0.0
BGD,tCO2eq per capita,GHG emissions from buildings (indirect) per capita,0.03711858588075054,0.04351026281074094,0.04615376669454524,0.045612534797606595,0.04673158198685506,0.04924437744157508,0.053602621903025297,0.05348095443541538,0.05327601800180901,0.05733018133073273,0.0685365533706413,0.06752616096343231,0.07656493604782541,0.08246055832829984,0.08841128770720524,0.0885052517022883,0.10212519407949064,0.10416237513630001,0.11368576751219366,0.12437697312895532,0.0
BGR,tCO2eq per capita,GHG emissions from buildings (indirect) per capita,1.7547990041090933,1.986270090104533,1.8583598257072933,2.0560611800635518,1.9395691631052008,1.9693006485726805,2.036302047540449,2.241489933386682,2.2616645340625188,2.2180202101083992,2.509876689636634,2.934935457562591,2.4916374633720086,2.1339657153396745,2.2524475712554564,2.4005803107025345,2.1518523303471944,2.2720042093305675,2.004916894103191,1.8463660440774847,0.0
